song_name,artist_name,decade,lyrics
חי מיום ליום,סאבלימינל והצל ומומי לוי,2000s,"כי אנשים לא מבינים
אני לא מפסיק, ממשיכים
הכי עצבני, ישראלים עצבניים
כבר אלף בשטח, זין על הכסף
אני נלחם רק לספק ת'חשק
נושא עלי מילים כאילו נשק
עוד דף ונסיים ת'פרק
מתי נפסיק לחיות על הקאנט?
שנה למליני מתחילת חודש שבט
המדינה מתנדנדת כמו סיגריה בפה של עראפת
כולם רצים עם מצת
רוסיות צורחות ""בלאט""
צדק עליון מעוות
NOW WHAT?
מהדת עשו כת
מחפש מקלט כי בכל צד יש פנאט
ראט-טאט-טאט-טאט
מה קרה המשק מושבת?
הכל חובבני מה שנוצץ הפך להיות מאט
What the blood clot
מה פה קורה פה
אם משהו עובד תראה לי איפה
אני חי מיום ליום
לא הולך לשום מקום
יום עובר ועוד יום בא
ושום דבר לא השתנה
השעון לא נעצר
עוד מעט יבוא מחר
ורק המנגינה חודרת
אין לי ארץ אחרת
מהפכה, מתהפכים כמו שישים ותשע
היום כן, משתלם הפשע
אני מסתובב ברחובות, מחפש מהות
אבל הכל חוזר חביבי כמו תקליט שרוט
והאינפלציה כבר מכאיבה כמו אפילציה
מה זה אינטגרציה ? השיטה מניפולציה
ואתה מחכה שמשהו יפסיק ת'כאב
כמו כדור תשע מילימטר בתוך הלב
אנחנו מטרות נעות
אין שטרות אין בעיות, שטויות
הבטחות במיים נכתבות
חולמים בעיניים פתוחות לרווחה
פאק משרד הרווחה! לחם עבודה
תמונות צרחות סירנות ויריות
אפילו בשכונת התקוה אבדו כל התקוות
יורד על הבירכים אלי אנה
הנה זה בא (מי בא?)
זינזאנההה!
אני חי מיום ליום
לא הולך לשום מקום
יום עובר ועוד יום בא
ושום דבר לא השתנה
השעון לא נעצר
עוד מעט יבוא מחר
ורק המנגינה חודרת
אין לי ארץ אחרת
יו אני חי לי מיום ליום
תשאל אותי לאן הגענו לשום מקום
חי במדינה בלי שלום
כולם טובעים בתוך חלום
נופלים ולא רואים סוף לתהום
אבל המאבק נמשך
רגשות אשם על כל דם שנשפך
על כל חף מפשע שנרצח
כל חייל שנשלח
כל אח שלא נשכח
כל מנהיג שסרח
כל טעות קטנה שעושה עם שלם מובך
כל מפקד מודח זה עולם מלוכלך
ולא כל צעד שעושים תמיד מוצלח
במסע מפורך בין מטח למטח
וכאן עוד מנסים לדבר ללב של איש הפח
אני כלוא בתוך צינוק לבוש מדים ירוקים
שומר על עם שיורק לי בפנים
מוקף בחברים, אכולים סרטים
קוד של מלחמה יורדים מהפסים יורים
שדות הפרחים בתל אביב הפכו לג'ונגל מבטון
והחזק יותר שורד נכון זה העקרון
הכל נשלף מהמותן ואין כאן היגיון
כי אנשים מתמלאים עופרת כמו עט עפרון
ואני חי לי מיום ליום
הרעיונות אוזלים
אין אוכל לתת לגוזלים
וכולנו אנשים, כולנו אשמים
שהמצב על הפנים
אני חי מיום ליום
לא הולך לשום מקום
יום עובר ועוד יום בא
ושום דבר לא השתנה
השעון לא נעצר
עוד מעט יבוא מחר
ורק המנגינה חוזרת
אין לי אין לי אין לי ארץ אחרת"
ימים בינוניים,טל שגב,2000s,"תן לי בראש תן לי בלב
תן לי לאהוב יצר רעב
שבע מרורים אחוז תסכולים
אלה ימים בינוניים
מה היא עושה
מה הוא עושה
ילד קטן תפוס מחסה
שפע ברכות
שפע חולים
אלה ימים בינוניים
בסוף רחוב ילד מועד
מושיט ידו וקורא לעזרה
זה לא אני זה משהו אחר
בטח שוב זנחתי חבר
יש הצגה שב תראה מאה אחוז תרבות
לא לעשן
שפע ברכות
שפע מורים
שידברו מה הם יודעים
בסוף רחוב ילד מועד
מושיט ידו וקורא לעזרה
זה לא אני זה מישהו אחר
בטח שוב זנחתי חבר
אך מה אני אשם
שהתחלתי לחיות
ולעוף
כך אני משלם
מכירת סוף הגוף
טובעות לי הספינות
מציל את הימים
אלה ימים בינוניים"
צליל מיתר,איל גולן,2000s,"עם צליל מיתר שמתנגן
אני חושב עלייך
מרגיש כמה שזה עצוב
להיות כאן בלעדייך
לו רק היית פה
הכל היה אחרת
אצלי כבר כלום לא מובן
אצלי בלב יש סדק.
תראי אותי כמו מטורף
שרק רוצה אלייך.
או אולי סתם בחור עיוור
שמדמיין לו את פנייך
וזה קשה שאת פה לא עוברת
אל תאמרי לי שאת לכאן כבר לא חוזרת.
לא אל תוותרי קבלי אותי אלייך
כי כל יום שבא והולך הוא נצח בלעדייך
תראי אותי כמו ילד שכואב לו
חבקי אותי אני כבר מתמוטט פה.
בכל יום שבא והולך
אני שוב קורא אלייך
ומקווה שעוד תמצאי לי מקום
בין זרועותייך
תדעי שכאן יכול להיות אחרת
אל תותרי עלי תאמרי שאת חוזרת.
לא אל תוותרי..."
מטר של מטאורים,בן ארצי,2000s,"היום הזה יהיה יום עצוב
עבור המון אנשים זה יהיה יום רגיל
השמש תזרח כמו בכל יום
רק משהו יבשר איזה סוף באוויר
חבר יצלצל לספר לחבר
השמועה תחל כבר להתפזר
ומודעות אבל יתלו ברחובות
הרי זהו היום שבו תמות
רכבות יסיעו אנשים ממקום למקום
באופן סמלי הרדיו שבו אהבת לשמוע פתאום יתקלקל
בכל עת שמישהו חוגג מישהו אחר מתאבל
ואני אבקש ממנה חבקי אותי, הכל הולך לי לעזאזל
בעיתונים יבטיחו מטר של מטאורים
אנחנו נצא כדי לראות אותם ולתפוס ריגוש
פתאום כשנצחק נזכר בך ולרגע נבכה
שאתה לא פה איתנו שאתה כבר לא חלק מזה
ורכבות יסיעו אנשים...
ואני אבקש ממנה חבקי אותי
ואני אבקש ממנה חבקי אותי
ואני אבקש ממנה חבקי אותי
הכל הולך לי לעזאזל
היום הזה יהיה יום עצוב
עבור המון אנשים זה יהיה יום רגיל
היום שבו תמות"
מיליון או דולר,איל גולן,2000s,"בתיבת הדואר מחכים לי מכתבים
נערות כותבות לי סיפורים כל כך יפים
שולחות תמונה ובתמונה הן צוחקות
חותמות אותה בנשיקות
יש אחת נועזת ישירה ועניינית
ואחרת מתוקה צנועה וביישנית
מביט בהן כולן יפות ומקסימות
רק מכתבים וחלומות
אם החיוך שלך שווה מיליון או דולר
הדביקי בול שלחי אותו אלי בדואר
אם את רוצה לכבוש אותי ולהפתיע
את יכולה לבוא אלי בלי להודיע
לפעמים בלילה אני סתם יושב לבד
מסתגר לי ושוקע במכתב אחד
אל המבט שבתמונה אני נסחף
ומנשק לה על האף
אם זו את כותבת אז בטוח שתדעי
שאותך נישקתי כשהייתי לבדי
את לא יודעת שאני בך מאוהב
ומחכה לעוד מכתב
אם החיוך שלך שווה מיליון או דולר..."
אקדחים שלופים,אביב גפן והתעויוט,2000s,"הוא חזר מהצבא
הוא נראה עייף נורא
אבל עוד מעט הוא כבר מגיע
שביל ישן שבשכונה
הוא חוצה לאהובה שמחכה
השכנים שבחלון
צוחקים, עוברים לדום
באפו הריח של הבית
לאמו שבכניסה
הוא מחליף ת'דאגה
בנשיקה
אבל בתוכו אקדחים שלופים
אנשים בוכים
הקוצים פורחים
אבל בתוכו אקדחים שלופים
זה תמיד כואב כשהפצעים פתוחים
בחלון כוכב עולה
היא רואה אותו בוכה
ואומרת ""גם אני פוחדת""
הוא עונה לה ""זה קשה לעזוב דבר יפה
כמו שאת"".
אבל בתוכו...
וברדיו יש שיחה
דמות בכירה בממשלה
מרגישה שהשלום מגיע
הוא יושב בתחנה
הוא נרדם בישיבה
וחולם
עליה."
תראה עולם,אתניקס,2000s,"אולי תראה עולם שבו הכל טוב
אולי תראה עולם קרוב אל הסוף
אולי תראה עולם נשלט באלות
אולי תראה עולם נקי מפצצות
זה ישנה אותך בפנים
זה כמו מכה על הפנים
זה יחזק אותך לנצח נצחים
אולי תראה איך בעתיד
כל הגבולות נעלמים
הזמן צוחק על תוכניות של אחרים
אולי תמצא כיוון חדש ולא מוכר
אולי תמצא אחת לאהוב בלילה קר
תהיה מאושר
תהיה משוחרר
בדרך שלך, אנחנו איתך
תהיה משוחרר
חופשי כמו פרפר
בדרך שלך, אנחנו איתך
אולי תראה עולם מלא אהבה
תראה רק את הטוב ולא את הרע
ואם תראה קצת רע ינצח הטוב
אולי תראה עולם... אולי זה קרוב
זה ישנה אותך בפנים
זה כמו מכה על הפנים
זה יחזק אותך לנצח נצחים
אולי תראה איך בעתיד
כל הגבולות נעלמים
הזמן צוחק על תוכניות של אחרים
אולי תמצא כיוון חדש ולא מוכר
אולי תמצא אחת לאהוב בלילה קר
תהיה מאושר
תהיה משוחרר
בדרך שלך, אנחנו איתך
תהיה משוחרר
חופשי כמו פרפר
בדרך שלך, אנחנו איתך
אולי תראה עולם מלא אהבה
תראה רק את הטוב ולא את הרע
ואם תראה קצת רע ינצח הטוב
אולי תראה עולם... אולי זה קרוב"
תרימי את הראש,כנסיית השכל,2000s,"תרימי את הראש מעל המים
לאן את הולכת כשנופלים השמיים
זוכרת, רצנו בגשם, אוחזים ידיים
זוכר מבט פרוע בעיניים
לאן את הולכת כשיבש בעיניים
כשהלב מפסיק להרגיש
כשהיום מתחיל להחשיך
תרימי את הראש, תראי שמיים
לאן את הולכת כשעולים המים
זוכרת, שכבנו בשקט, אוחזים ידיים
זוכר מבט פרוע בעיניים
לאן את הולכת..."
לגעת באושר,אלי לוזון,2000s,"באביב המעורר או בסתיו המרגיע
בחורף סוער או בקיץ בוער
בכל מקום שהוא מתחת לרקיע
האושר נמצא תמיד, במקום אחר
ונדמה לי שמזמן נגעתי באושר
הייתי לרגע פותר חלומות
באלף אהבות נגעתי ונפגעתי
מאלף פחדים בניתי, סביבי חומות
אני רוצה לגעת שוב באושר
אני זוכר הרגשה רחוקה וטובה
אבל אהבה הורגת אושר
ואושר הורג אהבה
לגעת באושר אני רוצה
להיות בחלום הגדול
לגעת באושר אני רוצה אך אני לא יכול
לגעת באושר, להיות בחלום הגדול
אהבת חיים גדולה שהית ואיננה
רק הכאב עוד נשאר, לא הולך
האושר הגדול כבר התרחק ממנה
הצער רק הוא עוד חי, ולעד מולך"
מרגישה בסרט,מאיר בנאי,2000s,"והיא שוב עוצרת, מרגישה בסרט
לא שלה בכלל
לא היא לא חושבת שהיא מאושרת
ושזה חבל
גשם מטפטף על גגות בתים
שמש בוקר רחוקה
כבר הרבה ימים זה אפור בפנים
היא לא צוחקת היא לא בוכה
והיא שוב עוצרת, מרגישה בסרט
לא שלה בכלל
לא היא לא חושבת שהיא מאושרת
ושזה חבל
מול מלון ישן, בית קפה קטן
הוא מביט בה מחייך
היא צוחקת גם, רוח מהים
עוד כוס יין ונלך
דיסקוטק מואר בבניין ענק
כמה חופש יש בפנים
די.ג'יי. מקומי, היא רוקדת שם
היא לרגע באוויר
ואז היא עוצרת, מרגישה בסרט
לא שלה בכלל
לא היא לא חושבת שהיא מאושרת
ושזה חבל
חבל..."
תשתוק תשתוק,שרית חדד,2000s,"איך שהיינו בגן עדן
ובגנים ציבוריים
ואיך הקפצנו אבן אבן
באגמים החלקים.
כמה דיברנו, התפלספנו
על כל נושא שבעולם,
כמה סרטים, כמה כוסות שתינו,
כשאז הכל היה מושלם.
תשתוק, תשתוק
אהוב שלי
ואל תגיד אף מילה.
תאהב אותי
אהוב שלי
כמו בהתחלה.
לכל דבר תמציא תיאוריה,
לשאלות  אתה עונה.
אותך אני אוהבת ככה,
אתה חכם ומשונה.
אבל הגיע הזמן, שתתרכז בעיקר,
וזה אנחנו ואנחנו
ולא שום דבר, שום דבר.
בלי הסברים ובלי סיבות,
פשוט סיפור של אהבה
אז תכבה את האור ובוא אלי.
תשתוק, תשתוק..."
אשליות מתוקות,שרית חדד,2000s,"אם כל האנשים שבעולם, יתנו פתאום ידיים
שרשרת ענקית של אנשים, מכאן ועד מחר.
אם כל המטוסים של העולם, ימריאו לשמיים
ויפיצו מסרים טובים, של תום ואהבה.
אם על כל אי צדק שנוצר, נשפריץ סבון ומים,
לא יהיה קיפוח וגם לא יהיה במה למרוד
אם כל המנהיגים של העולם, ירימו כוס לחיים,
את כל החיילים שבעולם ילבישו בוורוד.
אשליות, אשליות מתוקות
כשאני רואה, כשאני עוצמת עין
אשליות, אשליות מתוקות
שאני שומעת, כשנרדמת מול החדשות
אם נשתול פרחים צבעוניים, יפים בכל השטח,
אז לכל שדה וסתם מדבר, יהיה פתאום סגנון.
אם אביר חתיך על סוס לבן, ידהר ימתין בפתח,
אז אני אהיה לנסיכה ולו יהיה ארמון.
אם לכל רעב שבעולם, ניתן רק שק של קמח,
אז יתחיל לחיות חיי כבוד בתוך המציאות.
אם נפסיק את השעון, עכשיו יזרום לי זמן לנצח,
כל האנשים יחיו חיים של אושר וחרות.
אשליות, אשליות מתוקות..."
